artifact,description,dtype,field,maximum,minimum,null_count,rows,unique_nonnull
attention_head_distribution_summary.csv,normalized squared subspace overlap; see metric name for qualifiers.,float64,esmfold2_raw_output_overlap__q25,0.1042860565648784,0.0976493814413065,0,80,80
attention_head_distribution_summary.csv,normalized squared subspace overlap; see metric name for qualifiers.,float64,esmfold2_raw_output_overlap__q75,0.1160809301433927,0.1003578895444475,0,80,80
attention_head_distribution_summary.csv,normalized squared subspace overlap; see metric name for qualifiers.,float64,esmfold2_raw_output_overlap__q95,0.1478780175874653,0.1013775439290418,0,80,80
attention_head_distribution_summary.csv,normalized squared subspace overlap; see metric name for qualifiers.,float64,esmfold2_raw_output_overlap__q99,0.2068945174180111,0.1016221214451172,0,80,80
attention_head_distribution_summary.csv,normalized squared subspace overlap; see metric name for qualifiers.,float64,esmfold2_raw_output_overlap__q999,0.2279786261261883,0.101661710759982,0,80,80
attention_head_distribution_summary.csv,normalized squared subspace overlap; see metric name for qualifiers.,float64,esmfold2_raw_output_overlap__skewness,5.181634878160748,-0.8875757222666913,0,80,80
attention_head_distribution_summary.csv,normalized squared subspace overlap; see metric name for qualifiers.,float64,esmfold2_raw_output_overlap__standard_deviation,0.0234581877110388,0.0008216833820797,0,80,80
attention_head_distribution_summary.csv,normalized squared subspace overlap; see metric name for qualifiers.,float64,esmfold2_raw_output_overlap__top1_share,0.0520590510199315,0.0253594058082969,0,80,80
attention_head_distribution_summary.csv,normalized squared subspace overlap; see metric name for qualifiers.,float64,esmfold2_raw_output_overlap__top5_share,0.1805733678830208,0.1265987550846859,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__absolute_effective_count,39.94453709870373,37.72739174428423,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__absolute_entropy,3.68749191940031,3.630386402095127,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__absolute_hhi,0.0283730248902163,0.0250667187963117,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,int64,k_effective_rank__count,40.0,40.0,0,80,1
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__excess_kurtosis,29.18288675818388,-1.4509067997098846,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__gini_absolute,0.1908666802302385,0.0167286749928001,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__maximum,63.02780079901552,22.67450681439704,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__mean,61.668522725623504,10.949095764898708,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__median,62.708309037729165,10.724572619767276,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__minimum,48.76141595335066,6.38724617947585,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__q001,48.815856116741095,6.398048352010564,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__q01,49.30581758725508,6.4952679048229855,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__q05,59.109085041934,6.702436367649999,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__q25,62.410650252788,8.503539872549055,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__q75,62.877633541637465,12.826106734721204,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__q95,62.9984313941231,15.06983754352272,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__q99,63.00460629052572,21.522687473489267,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__q999,63.02448907627088,22.55932488030626,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__skewness,2.422817559004128,-5.4045672627333845,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__standard_deviation,13.30989408063824,3.0857694658694825,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__top1_share,0.0586680302358779,0.0255187706959942,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,k_effective_rank__top5_share,0.2221496410830178,0.1275470695010775,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__absolute_effective_count,39.99884785954632,39.23013617549036,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__absolute_entropy,3.688850650187765,3.66944523142345,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__absolute_hhi,0.025937593030015,0.0250014460950887,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,int64,k_frobenius_norm__count,40.0,40.0,0,80,1
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__excess_kurtosis,33.07284704876722,-1.153572903927431,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__gini_absolute,0.1082936868029167,0.0037796337869646,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__maximum,35.44750930529493,5.228552745445471,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__mean,17.791829690872575,3.9443530888433775,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__median,17.402047298857546,3.987074298888409,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__minimum,17.292234487926514,2.658489756988056,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__q001,17.292660389054316,2.6664867183155283,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__q01,17.296493499204516,2.738459370262776,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__q05,17.304235616868084,3.114955642372541,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__q25,17.367610376770543,3.568998225699167,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__q75,17.733818304414076,4.317497477749274,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__q95,24.91355815235746,4.776630391902931,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__q99,28.784696592610203,5.163343311473768,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__q999,34.781228034026434,5.222031802048301,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__skewness,5.838207828598247,-1.3781868247844,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__standard_deviation,2.902964072428702,0.1298541594270556,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__top1_share,0.0504764105044355,0.0258252670588988,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,k_frobenius_norm__top5_share,0.167104170353232,0.1264731272400038,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__absolute_effective_count,39.851423319792254,36.35237758412311,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__absolute_entropy,3.685158121531696,3.5932596099319323,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__absolute_hhi,0.0320587018831527,0.0251877784168877,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,int64,k_spectral_norm__count,40.0,40.0,0,80,1
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__excess_kurtosis,21.469087442513967,-1.2005159409420525,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__gini_absolute,0.1987717857793836,0.0492576578490167,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__maximum,15.514258511032509,3.5529035745441084,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__mean,6.309785998122922,2.197455785654739,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__median,6.318390912966057,2.2277764310926265,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__minimum,5.086674540124089,1.5041023466578571,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__q001,5.088003277341441,1.5044290296845049,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__q01,5.099961912297606,1.5073691769243354,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__q05,5.158782435757777,1.5817453635151502,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__q25,5.667364240967996,1.9229309019778504,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__q75,7.430678427373497,2.469054511012557,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__q95,8.852665810430715,2.712512355719369,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__q99,12.149172166480293,3.359402137976336,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__q999,15.177749876577275,3.53355343088733,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__skewness,4.555000971002329,-1.3752195521061008,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__standard_deviation,2.1181245940484463,0.4172008321261926,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__top1_share,0.0972997994851628,0.0293900347047775,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,k_spectral_norm__top5_share,0.266719292518417,0.1429065975482842,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__absolute_effective_count,39.23234018079217,31.626943088114015,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__absolute_entropy,3.669501411279216,3.4540093866816237,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__absolute_hhi,0.0437497567363802,0.0260263315843026,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,int64,k_stable_rank__count,40.0,40.0,0,80,1
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__excess_kurtosis,17.008883445582203,-1.178274511559631,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__gini_absolute,0.3431619377537889,0.1003570970300253,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__maximum,47.04169979533695,6.900092193184532,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__mean,35.80820002783467,3.419437181773069,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__median,38.88138403866108,3.468832938148871,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__minimum,8.485482914479844,1.9497495708316004,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__q001,8.488145715062291,1.9826459092660207,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__q01,9.228562117818838,2.042300025243289,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__q05,22.0722588516659,2.152990929755541,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__q25,35.149382573737924,2.5213626831260605,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__q75,43.11857355383257,3.8587217873836672,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__q95,45.73236861558401,5.771399475358474,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__q99,46.239327925921486,6.682771219670556,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__q999,46.9614626083954,6.897176464182804,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__skewness,3.9389376381216654,-2.5471936686364254,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__standard_deviation,12.402404470768502,0.8641484040733103,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__top1_share,0.1169669962900238,0.0314545977511989,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,k_stable_rank__top5_share,0.3509604270587956,0.1513698757147729,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__absolute_effective_count,39.99328007753645,37.37511648305302,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__absolute_entropy,3.688711441939093,3.621005148309419,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__absolute_hhi,0.0286159091323342,0.0250083161233445,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,int64,o_effective_rank__count,40.0,40.0,0,80,1
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__excess_kurtosis,27.06257227826478,-0.9467655068967398,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__gini_absolute,0.2065199354301603,0.0092104107701775,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__maximum,63.654019509334944,21.16849789255689,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__mean,61.06789535627166,14.5471366377924,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__median,61.713778687855694,14.299334753741334,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__minimum,57.35503879113095,6.167896349238098,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__q001,57.37216008888189,6.391092977658169,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__q01,57.52625176864039,8.367787205713059,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__q05,59.06001464570817,9.18522822683667,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__q25,60.8943695386608,11.480758925994676,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__q75,62.35962829215916,16.467017942061215,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__q95,63.37253205266354,18.077208263756805,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__q99,63.5594984464384,19.97943673593748,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__q999,63.644567403045286,21.049591776894943,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__skewness,2.235906741495804,-5.116255171296157,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__standard_deviation,10.60471663080281,1.113790244017133,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__top1_share,0.0489878012243946,0.0256880160524886,0,80,80
attention_head_distribution_summary.csv,entropy-based effective rank; see metric name for qualifiers.,float64,o_effective_rank__top5_share,0.2180142906841339,0.1274234541117616,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__absolute_effective_count,39.99079410323304,39.38192875386184,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__absolute_entropy,3.6886492802067807,3.673307050017229,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__absolute_hhi,0.025771916641825,0.0250115125668729,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,int64,o_frobenius_norm__count,40.0,40.0,0,80,1
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__excess_kurtosis,7.034063690707377,-1.6136784627433078,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__gini_absolute,0.1004806618857077,0.0120569726454868,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__maximum,31.542274914515,16.47723773500704,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__mean,25.87402888805739,14.050667344020004,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__median,26.010280912204408,13.269449941309617,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__minimum,22.302349890563395,10.497247065234427,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__q001,22.33797902110529,10.518890196019372,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__q01,22.65864119598238,10.63008331619372,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__q05,23.459768238326404,10.632215606095688,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__q25,24.659860486005204,11.71456177225924,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__q75,27.002566334897075,15.157489188273251,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__q95,28.69363817510811,15.91841780951266,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__q99,31.09765088032957,16.397457708561866,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__q999,31.497812511096456,16.476211113898582,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__skewness,2.612114036523057,-1.517553294806501,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__standard_deviation,2.4689491731971267,0.3700615057100068,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__top1_share,0.0361204409259203,0.02632970677178,0,80,80
attention_head_distribution_summary.csv,Frobenius; see metric name for qualifiers.,float64,o_frobenius_norm__top5_share,0.1592437888686868,0.1295959927444757,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__absolute_effective_count,39.934143016224496,38.03850373404248,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__absolute_entropy,3.6872316726730743,3.638598902887879,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__absolute_hhi,0.0282052745763029,0.0250827332966133,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,int64,o_spectral_norm__count,40.0,40.0,0,80,1
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__excess_kurtosis,21.21982246740805,-1.4683098800981238,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__gini_absolute,0.1479153092174006,0.0321099086054768,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__maximum,10.323126773819068,4.009436557532023,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__mean,6.589594157935215,3.034509154389442,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__median,6.533372333870481,2.9926411992966417,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__minimum,5.136843047737472,2.3750406420819417,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__q001,5.137415110378009,2.3779260799888027,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__q01,5.178032781875813,2.403895021150551,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__q05,5.532041604810018,2.452206967418137,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__q25,6.170217982054232,2.803449598117853,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__q75,7.225109846659832,3.198407320329089,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__q95,8.377773912217233,3.765251317641572,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__q99,10.031681870141147,4.009090248713353,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__q999,10.293982283451276,4.009401926650156,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__skewness,4.352120528142519,-1.2642999698141018,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__standard_deviation,1.508881337476467,0.2159109847189562,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__top1_share,0.0612433301117989,0.0285944152059074,0,80,80
attention_head_distribution_summary.csv,spectral; see metric name for qualifiers.,float64,o_spectral_norm__top5_share,0.2245977578743072,0.1378098425780629,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__absolute_effective_count,39.85222563611055,33.46805877782838,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__absolute_entropy,3.685178254018196,3.5105915146714533,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__absolute_hhi,0.035407111727296,0.0251838877434142,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,int64,o_stable_rank__count,40.0,40.0,0,80,1
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__excess_kurtosis,8.06797955049104,-1.4979891034853592,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__gini_absolute,0.3303490603077927,0.0485293587408162,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__maximum,50.46237195059027,7.789545035759461,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__mean,31.76350284758529,5.2927294533673885,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__median,32.30778325488557,5.086839690784032,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__minimum,17.428710329991677,1.516271158607761,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__q001,17.47367895174997,1.5578194314476366,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__q01,17.878396547574614,1.9317538870065152,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__q05,19.289608087567025,2.7083228257965746,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__q25,25.26513514687727,3.8313924281885914,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__q75,38.633800527332966,6.167318714014114,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__q95,47.90326390139032,7.36361416637084,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__q99,50.2738432850606,7.6832642584081885,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__q999,50.4435190840373,7.778916958024333,0,80,80
attention_head_distribution_summary.csv,stable rank ||W||_F^2 / ||W||_2^2; see metric name for qualifiers.,float64,o_stable_rank__skewness,2.2400217601304995,-1.5046876615639242,0,80,80
